AGYSUB,ACC,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
EP00,AD,201503,I,21,,A,51,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201503,F,21,,A,50,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201503,G,21,,A,44,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201805,J,21,,A,11,0110,1,ED-00,Z,48,I,2,1,,00.0
EP00,AC,201604,E,17,09,B,51,0110,1,GS-09,E,15,F,1,1,053435,01.7
EP00,AD,201610,C,17,09,A,51,0110,1,GS-09,E,35,F,1,1,053435,00.0
EP00,AD,201601,K,21,,E,37,0110,1,EF-00,K,48,I,2,1,110256,13.1
EP00,AD,201508,G,21,,A,24,0110,1,EF-00,Z,48,I,2,1,,00.0
EP00,AD,201507,J,18,,A,08,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201507,K,21,,A,55,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AC,201508,F,21,11,A,11,0110,1,GS-11,F,15,F,1,1,063722,00.0
EP00,AD,201508,D,17,09,A,51,0110,1,GS-09,E,35,F,1,1,052668,00.0
EP00,AD,201507,J,21,,A,18,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201804,J,21,,A,18,0110,1,ED-00,K,48,I,2,1,110256,00.0
EP00,AD,201508,B,17,09,A,51,0110,1,GS-09,E,35,F,1,1,052668,00.0
EP00,AD,201507,H,21,,A,11,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201508,C,21,12,A,44,0110,1,GS-12,G,40,F,2,1,076735,00.0
EP00,AD,201507,F,21,,A,23,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201701,B,13,09,A,11,0110,1,GS-09,E,35,F,1,1,054972,00.0
EP00,AC,201701,G,21,11,A,26,0110,1,GS-11,F,15,F,1,1,065767,00.0
EP00,AD,201410,K,21,,A,42,0110,1,EH-00,L,48,I,2,1,123759,00.0
EP00,AD,201511,C,17,09,A,51,0110,1,GS-09,E,35,F,1,1,052668,00.0
EP00,AA,201608,C,17,13,C,11,0110,1,GS-13,I,10,F,1,1,092145,04.9
EP00,AD,201511,G,22,,A,26,0110,1,ED-00,Z,48,I,2,1,,00.0
EP00,AD,201601,E,21,12,A,39,0110,1,GS-12,G,40,F,2,1,073751,00.0
EP00,AC,201411,D,21,12,A,11,0110,1,GS-12,H,15,F,1,1,080662,00.0
EP00,AA,201509,D,17,12,B,11,0110,1,GS-12,G,15,F,1,1,076378,01.9
EP00,AC,201810,D,21,12,A,37,0110,1,GS-12,I,15,F,1,1,098819,00.0
EP00,AC,201810,C,17,11,A,11,0110,1,GS-11,F,15,F,1,1,068036,00.8
EP00,AD,201509,C,17,09,A,51,0110,1,GS-09,E,35,F,1,1,052668,00.0
EP00,AD,201411,G,21,,A,26,0110,1,EH-00,L,48,I,2,1,123759,00.0
EP00,AD,201509,C,13,09,A,11,0110,1,GS-09,E,30,F,1,1,052668,00.0
EP00,AA,201509,D,21,12,B,11,0110,1,GS-12,G,15,F,1,1,076378,02.4
EP00,AC,201905,C,17,11,A,37,0110,1,GS-11,G,15,F,1,1,077476,00.0
EP00,AD,201907,I,21,,A,11,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AC,201906,C,17,09,A,51,0110,1,GS-09,E,15,F,1,1,057510,00.0
EP00,AC,201906,C,21,11,A,51,0110,1,GS-11,F,15,F,1,1,069581,00.0
EP00,AC,201908,D,17,09,A,51,0110,1,GS-09,E,15,F,1,1,057510,00.0
EP00,AC,201909,E,17,13,A,11,0110,1,GS-13,L,15,F,1,1,128920,00.0
EP00,AC,201909,F,21,13,C,11,0110,1,GS-13,J,10,F,1,1,109088,04.1
EP00,AC,201909,C,21,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
FC00,AC,201806,E,21,15,A,11,0110,1,GS-15,M,10,F,1,1,139282,00.0
FC00,AC,201806,C,21,12,A,11,0110,1,GS-12,J,15,F,1,1,100576,00.0
FC00,AC,201609,C,09,07,A,11,0119,3,GS-07,E,15,F,1,1,056790,00.0
FC00,AC,201609,D,17,05,A,11,0119,3,GS-05,C,15,F,1,1,035265,00.0
FC00,AE,201706,K,17,,G,11,0110,1,ES-**,Q,50,F,1,1,179500,23.1
FC00,AC,201807,D,17,07,A,11,0119,3,GS-07,E,15,F,1,1,059762,00.0
FC00,AC,201607,H,12,07,A,11,0119,3,GS-07,D,15,F,1,1,043684,00.0
FC00,AC,201507,D,17,12,A,11,0110,1,GS-12,I,15,F,1,1,099296,00.0
FC00,AA,201508,E,13,12,D,11,0110,1,GS-12,H,10,F,1,1,084017,09.1
FC00,AC,201809,E,21,15,B,11,0110,1,GS-15,P,15,F,1,1,164200,02.8
FC00,AC,201608,C,12,07,A,11,0119,3,GS-07,D,15,F,1,1,043684,00.0
FC00,AC,201608,C,17,07,A,11,0119,3,GS-07,D,15,F,1,1,043684,00.0
FC00,AC,201608,C,12,07,A,11,0119,3,GS-07,D,15,F,1,1,043684,00.0
FC00,AC,201608,C,21,12,A,11,0110,1,GS-12,H,15,F,1,1,082656,00.0
FC00,AC,201608,B,12,07,A,11,0119,3,GS-07,D,15,F,1,1,043684,00.0
FC00,AC,201608,C,15,12,A,11,0110,1,GS-12,I,15,F,1,1,095570,00.0
FC00,AA,201509,D,17,11,C,11,0110,1,GS-11,F,15,F,1,1,063722,03.2
FC00,AA,201904,J,21,,G,11,0110,1,SL-00,Q,10,F,1,1,172211,22.1
FC00,AC,201906,C,17,07,A,11,0119,3,GS-07,D,15,F,1,1,047016,00.0
FC00,AC,201906,B,12,05,A,11,0119,3,GS-05,C,15,F,1,1,037955,00.0
FC00,AA,201905,D,04,13,D,11,0110,1,GS-13,I,10,F,1,1,099172,06.8
FC00,AC,201908,D,12,13,A,11,0110,1,GS-13,J,15,F,1,1,109088,00.0
FC00,AA,201909,B,04,07,B,11,0119,3,GS-07,D,15,F,1,1,048583,02.7
FD00,AD,201703,B,13,07,A,25,0110,1,CG-07,E,40,F,2,1,051670,00.0
FD00,AD,201703,C,17,07,A,11,0110,1,CG-07,E,40,F,2,1,050125,00.0
FD00,AD,201703,B,17,07,A,11,0110,1,CG-07,E,40,F,2,1,050125,00.0
FD00,AD,201703,B,17,07,A,11,0110,1,CG-07,E,40,F,2,1,050125,00.0
FD00,AD,201703,B,13,07,A,11,0110,1,CG-07,E,40,F,2,1,050125,00.0
FD00,AA,201806,C,17,09,C,11,0110,1,CG-09,G,10,F,1,1,075156,03.3
FD00,AA,201806,C,17,09,C,11,0110,1,CG-09,H,10,F,1,1,083512,03.6
FD00,AD,201707,B,13,07,A,11,0110,1,CG-07,E,40,F,2,1,050125,00.0
FD00,AD,201802,B,13,07,A,11,0110,1,CG-07,E,40,F,2,1,051146,00.0
FD00,AA,201803,D,17,14,D,11,0110,1,CG-14,P,10,F,1,1,169734,05.6
FD00,AC,201506,C,21,12,A,11,0110,1,CG-12,M,15,F,1,1,132784,00.0
FD00,AC,201506,C,21,12,A,11,0110,1,CG-12,M,15,F,1,1,132784,00.0
FD00,AD,201807,B,13,07,A,13,0110,1,CG-07,D,40,F,2,1,047366,00.0
FD00,AC,201807,D,21,12,A,11,0110,1,CG-12,N,15,F,1,1,146769,00.0
FD00,AD,201807,B,13,07,A,06,0110,1,CG-07,E,40,F,2,1,059131,00.0
FD00,AC,201506,C,21,12,A,11,0110,1,CG-12,M,15,F,1,1,132784,00.0
FD00,AC,201506,D,21,12,A,11,0110,1,CG-12,M,15,F,1,1,132784,00.0
FD00,AD,201704,B,13,07,A,11,0110,1,CG-07,E,40,F,2,1,050125,00.0
FD00,AC,201704,E,21,12,D,11,0110,1,CG-12,N,10,F,1,1,143276,07.8
FD00,AC,201704,E,17,12,E,11,0110,1,CG-12,L,15,F,1,1,126405,10.8
FD00,AC,201801,D,22,13,A,11,0110,1,CG-13,Q,15,F,1,1,172124,00.0
FD00,AA,201805,F,21,14,D,11,0110,1,CG-14,T,10,F,1,1,201448,09.8
FD00,AA,201805,D,21,14,C,11,0110,1,CG-14,P,15,F,1,1,169735,04.8
FD00,AD,201705,C,17,07,A,11,0110,1,CG-07,E,40,F,2,1,050125,00.0
FD00,AD,201805,C,17,07,A,11,0110,1,CG-07,E,40,F,2,1,051146,00.0
FD00,AD,201607,B,13,07,A,17,0110,1,CG-07,D,40,F,2,1,047637,00.0
FD00,AD,201510,C,13,07,A,11,0110,1,CG-07,D,40,F,2,1,048184,00.0
FD00,AA,201804,E,21,14,D,11,0110,1,CG-14,M,10,F,1,1,132351,05.7
FD00,AC,201605,D,15,12,A,11,0110,1,CG-12,M,15,F,1,1,135375,00.0
FD00,AC,201508,D,21,12,A,11,0110,1,CG-12,M,15,F,1,1,132784,00.0
FD00,AC,201508,D,21,12,A,11,0110,1,CG-12,M,15,F,1,1,132784,00.0
FD00,AD,201508,B,13,07,A,11,0110,1,CG-07,D,40,F,2,1,048184,00.0
FD00,AC,201507,C,21,12,A,11,0110,1,CG-12,M,15,F,1,1,132784,00.0
FD00,AD,201507,B,13,07,A,11,0110,1,CG-07,D,40,F,2,1,048184,00.0
FD00,AD,201507,B,13,07,A,25,0110,1,CG-07,E,40,F,2,1,050349,00.0
FD00,AD,201508,B,13,07,A,06,0110,1,CG-07,E,40,F,2,1,056419,00.0
FD00,AD,201507,C,17,07,A,11,0110,1,CG-07,D,40,F,2,1,048184,00.0
FD00,AD,201508,B,13,07,A,11,0110,1,CG-07,D,40,F,2,1,048184,00.0
FD00,AC,201809,C,17,12,A,11,0110,1,CG-12,N,15,F,1,1,146769,00.0
FD00,AC,201410,C,21,12,A,11,0110,1,CG-12,M,15,F,1,1,130231,00.0
FD00,AC,201608,G,17,14,A,25,0110,1,CG-14,O,15,F,1,1,155000,00.0
FD00,AC,201808,D,21,12,A,11,0110,1,CG-12,N,15,F,1,1,146769,00.0
FD00,AD,201808,B,12,07,A,11,0110,1,CG-07,E,40,F,2,1,051146,00.0
FD00,AA,201810,C,17,09,B,36,0110,1,CG-09,G,15,F,1,1,070111,02.6
FD00,AD,201509,C,13,07,A,11,0110,1,CG-07,D,40,F,2,1,048184,00.0
FD00,AC,201901,D,21,11,C,11,0110,1,CG-11,H,15,F,1,1,080163,04.4
FD00,AC,201903,B,13,11,B,11,0110,1,CG-11,H,15,F,1,1,080163,02.7
FD00,AD,201907,B,13,07,A,17,0110,1,CG-07,D,40,F,2,1,049983,00.0
FD00,AC,201908,F,21,14,A,11,0110,1,CG-14,T,15,F,1,1,211284,00.0
FD00,AD,201908,B,13,07,A,11,0110,1,CG-07,E,40,F,2,1,052398,00.0
FL00,AA,201804,F,21,,C,51,0110,1,VH-39,L,10,F,1,1,,03.8
FL00,AA,201508,H,17,,G,51,0110,1,VH-40,P,10,F,1,1,163490,24.0
FL00,AC,201810,E,17,,A,51,0110,1,VH-38,L,15,F,1,1,,00.0
FL00,AC,201509,D,21,,B,51,0110,1,VH-39,N,15,F,1,1,143800,01.3
FL00,AC,201905,D,17,,D,51,0110,1,VH-39,N,10,F,1,1,,08.6
FRFT,AA,201611,H,21,,F,11,0110,1,CN-71,T,10,F,1,1,212808,16.0
FRFT,AD,201603,B,13,,A,11,0110,1,CN-30,E,40,F,2,1,055000,00.0
FRFT,AD,201701,B,13,,A,11,0110,1,CN-30,E,40,F,2,1,055000,00.0
FRFT,AD,201701,C,17,,A,11,0110,1,CN-30,E,40,F,2,1,055000,00.0
FRFT,AC,201609,D,21,,A,11,0110,1,CN-53,N,15,F,1,1,143644,00.0
FRFT,AC,201609,D,21,,A,11,0110,1,CN-53,N,15,F,1,1,148000,00.0
FRFT,AD,201707,B,13,,A,11,0110,1,CN-30,E,40,F,2,1,055000,00.0
FRFT,AD,201706,B,13,,A,11,0110,1,CN-30,E,40,F,2,1,055000,00.0
FRFT,AD,201706,B,13,,A,11,0110,1,CN-30,E,40,F,2,1,055000,00.0
FRFT,AD,201606,C,13,,A,11,0110,1,CN-40,E,40,F,2,1,059125,00.0
FRFT,AD,201606,B,04,,A,11,0110,1,CN-30,E,40,F,2,1,055000,00.0
FRFT,AC,201606,E,21,,A,11,0110,1,CN-60,P,15,F,1,1,165001,00.0
FRFT,AD,201606,B,04,,A,11,0110,1,CN-30,E,40,F,2,1,055000,00.2
FRFT,AC,201506,C,17,,A,11,0110,1,CN-52,M,15,F,1,1,130892,00.0
FRFT,AC,201708,E,21,,B,11,0110,1,CN-52,M,15,F,1,1,133640,01.4
FRFT,AD,201605,C,13,,B,11,0110,1,CN-40,F,40,F,2,1,068000,02.4
FRFT,AC,201508,C,21,,A,11,0110,1,CN-52,M,15,F,1,1,130892,00.0
FRFT,AA,201508,C,13,,B,11,0110,1,CN-51,G,15,F,1,1,077284,02.2
FRFT,AC,201701,E,21,,A,11,0110,1,CN-60,P,15,F,1,1,168795,00.0
FRFT,AD,201701,B,13,,A,11,0110,1,CN-30,E,40,F,2,1,055000,00.0
FRFT,AC,201608,D,21,,B,11,0110,1,CN-52,M,15,F,1,1,133640,02.0
FRFT,AC,201608,D,21,,A,11,0110,1,CN-52,M,15,F,1,1,133640,00.0
FRFT,AA,201509,D,17,,D,11,0110,1,CN-53,K,10,F,1,1,117626,09.6
FRFT,AD,201509,C,17,,A,11,0110,1,CN-40,F,40,F,2,1,063000,00.0
FRFT,AD,201906,B,13,,B,11,0110,1,CN-40,F,40,F,2,1,061107,02.0
FRFT,AD,201907,B,13,,A,11,0110,1,CN-30,E,40,F,2,1,055000,00.0
FRFT,AC,201906,H,21,,A,11,0110,1,CN-71,U,15,F,1,1,227500,00.0
FRFT,AD,201905,B,04,,A,11,0110,1,CN-30,E,40,F,2,1,055000,00.0
FRFT,AD,201905,B,13,,A,11,0110,1,CN-40,E,40,F,2,1,059675,00.0
FRFT,AD,201906,B,13,,A,11,0110,1,CN-30,E,40,F,2,1,055000,00.0
FRFT,AA,201906,D,21,,C,11,0110,1,CN-53,O,10,F,1,1,156259,04.9
FRFT,AC,201905,E,04,,C,11,0110,1,CN-53,O,15,F,1,1,154407,04.1
FRFT,AC,201908,D,21,,A,11,0110,1,CN-52,M,15,F,1,1,133640,00.9
FRFT,AC,201908,C,21,,A,11,0110,1,CN-52,M,15,F,1,1,133640,00.0
FRFT,AC,201909,G,21,,F,11,0110,1,CN-82,U,15,F,1,1,237001,17.1
FT00,AC,201707,C,21,12,A,11,0110,1,GS-12,J,15,F,1,1,103639,00.0
FT00,AC,201707,C,21,12,A,11,0110,1,GS-12,J,15,F,1,1,103639,00.0
FT00,AC,201505,H,15,15,G,11,0110,1,GS-15,O,10,F,1,1,158700,20.3
FT00,AC,201505,E,21,15,A,11,0110,1,GS-15,N,15,F,1,1,147288,00.0
FT00,AE,201512,G,15,,A,11,0110,1,ES-**,Q,50,F,1,1,177600,00.0
FT00,AC,201807,E,21,14,A,11,0110,1,GS-14,N,15,F,1,1,148967,00.0
FT00,AC,201809,D,21,12,A,11,0110,1,GS-12,J,15,F,1,1,106012,00.0
FT00,AD,201805,H,21,15,A,11,0110,1,GS-15,M,44,F,2,1,134789,00.0
FT00,AC,201708,E,21,14,A,11,0110,1,GS-14,N,15,F,1,1,145629,00.0
FT00,AC,201708,D,21,13,A,11,0110,1,GS-13,L,15,F,1,1,123234,00.0
FT00,AC,201607,C,21,12,A,11,0110,1,GS-12,J,15,F,1,1,100736,00.0
FT00,AD,201605,K,21,15,J,11,0110,1,GS-15,P,48,I,2,1,160300,37.8
FT00,AC,201508,C,21,12,A,11,0110,1,GS-12,I,15,F,1,1,099296,00.0
FT00,AC,201507,F,21,15,A,11,0110,1,GS-15,O,15,F,1,1,155705,00.0
FT00,AC,201608,E,21,13,A,11,0110,1,GS-13,K,15,F,1,1,119794,00.0
FT00,AC,201608,D,21,12,A,11,0110,1,GS-12,J,15,F,1,1,100736,00.0
FT00,AC,201608,C,21,12,A,11,0110,1,GS-12,J,15,F,1,1,100736,00.0
FT00,AC,201808,C,21,12,A,11,0110,1,GS-12,J,15,F,1,1,106012,00.0
FT00,AC,201808,C,21,12,A,11,0110,1,GS-12,J,15,F,1,1,106012,00.0
FT00,AC,201808,C,22,12,A,11,0110,1,GS-12,J,15,F,1,1,106012,00.0
FT00,AC,201808,D,21,12,A,11,0110,1,GS-12,J,15,F,1,1,106012,00.0
FT00,AC,201509,D,21,12,A,11,0110,1,GS-12,I,15,F,1,1,099296,00.0
FT00,AC,201509,G,21,15,A,11,0110,1,GS-15,O,15,F,1,1,155705,00.0
FT00,AC,201904,H,04,15,G,11,0110,1,GS-15,P,20,I,2,1,166500,20.5
FT00,AC,201907,D,21,13,A,11,0110,1,GS-13,L,15,F,1,1,128920,00.0
FT00,AC,201907,D,21,12,A,11,0110,1,GS-12,J,15,F,1,1,108422,00.0
FT00,AC,201907,D,21,12,A,11,0110,1,GS-12,J,15,F,1,1,108422,00.0
FT00,AA,201905,F,21,15,E,11,0110,1,GS-15,P,10,F,1,1,165417,13.7
FT00,AC,201908,D,21,12,A,11,0110,1,GS-12,J,15,F,1,1,108422,00.0
GB00,AC,201504,C,13,11,A,11,0110,1,GS-11,G,15,F,1,1,072219,00.0
GB00,AA,201504,B,13,11,B,11,0110,1,GS-11,H,15,F,1,1,082840,01.3
GB00,AC,201807,D,13,11,C,11,0110,1,GS-11,F,15,F,1,1,068036,04.1
GB00,AA,201811,E,17,12,C,11,0110,1,GS-12,H,10,F,1,1,081548,03.2
GB00,AA,201503,C,13,11,C,11,0110,1,GS-11,H,15,F,1,1,080716,03.8
GB00,AD,201503,D,15,13,B,11,0110,1,GS-13,I,35,F,1,1,090823,01.5
GB00,AA,201809,D,17,11,C,11,0110,1,GS-11,F,15,F,1,1,068036,03.8
GB00,AD,201909,C,17,09,A,11,0110,1,GS-09,F,35,F,1,1,065176,00.0
HE10,AC,201609,D,16,12,A,11,0110,1,GS-12,G,15,F,1,1,077490,00.0
HE10,AD,201512,C,17,09,B,11,0110,1,GS-09,H,35,F,1,1,087835,01.4
HE10,AC,201606,E,17,12,A,11,0110,1,GS-12,G,15,F,1,1,077490,00.0
HE10,AC,201607,C,21,11,A,11,0110,1,GS-11,F,15,F,1,1,064650,00.0
HE10,AC,201605,C,17,11,A,11,0110,1,GS-11,F,15,F,1,1,064650,00.0
HE10,AC,201507,D,13,12,A,11,0110,1,GS-12,H,15,F,1,1,084017,00.0
HE10,AD,201608,G,21,,A,11,0110,1,EI-00,E,48,I,2,1,052175,00.0
HE10,AD,201608,G,21,,A,11,0110,1,EI-00,E,48,I,2,1,052175,00.0
HE10,AD,201608,K,21,,C,11,0110,1,EI-00,E,48,I,2,1,052175,04.7
HE10,AC,201904,B,13,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
HE33,AD,201609,C,21,,A,24,0110,1,RG-00,J,48,F,2,1,104433,00.0
HE33,AD,201502,K,21,,A,24,0110,1,EI-00,G,48,I,2,1,078001,00.0
HE33,AD,201503,E,21,,D,24,0110,1,RG-00,O,48,F,2,1,158700,06.7
HE33,AD,201607,F,21,,A,24,0110,1,RG-00,M,48,F,2,1,134296,00.0
HE33,AD,201508,C,21,,A,24,0110,1,ED-00,J,48,F,2,1,102930,00.0
HE33,AC,201608,D,21,13,B,24,0110,1,GS-13,J,15,F,1,1,107505,01.7
HE33,AD,201903,E,21,,A,24,0110,1,RG-00,L,48,F,2,1,128911,00.0
HE33,AD,201909,C,21,,A,24,0110,1,RG-00,J,48,F,2,1,108422,00.0
HE34,AD,201806,F,22,,A,24,0110,1,RG-00,I,48,F,2,1,096970,00.0
HE34,AA,201809,D,17,14,B,24,0110,1,GS-14,K,15,F,1,1,114590,01.8
HE35,AD,201508,E,21,,A,13,0110,1,AD-00,G,48,F,2,1,073347,00.0
HE36,AC,201601,E,21,14,C,24,0110,1,GS-14,K,15,F,1,1,119776,03.8
HE36,AC,201612,E,13,14,E,24,0110,1,GS-14,K,10,F,1,1,112517,13.3
HE36,AD,201609,D,21,,A,24,0110,1,RG-00,J,48,F,2,1,100736,00.0
HE36,AC,201710,E,18,12,A,24,0110,1,GS-12,G,15,F,1,1,079720,00.0
HE36,AD,201710,C,21,,A,24,0110,1,RG-00,J,48,F,2,1,103639,00.0
HE36,AA,201506,H,14,14,E,24,0110,1,GS-14,K,10,F,1,1,118057,14.1
HE36,AD,201506,C,21,,A,24,0110,1,RG-00,I,48,F,2,1,099296,00.0
HE36,AC,201712,D,22,12,A,24,0110,1,GS-12,G,15,F,1,1,079720,00.0
HE36,AD,201709,C,22,,A,24,0110,1,RG-00,J,48,F,2,1,103639,00.0
HE36,AD,201705,B,18,09,A,24,0110,1,GS-09,E,35,F,1,1,054972,00.0
HE36,AD,201610,J,22,,A,24,0110,1,EI-00,M,48,I,2,1,133442,00.0
HE36,AC,201601,D,18,12,A,24,0110,1,GS-12,I,15,F,1,1,095570,00.0
HE36,AD,201809,C,21,,A,24,0110,1,RG-00,J,48,F,2,1,106012,00.0
HE36,AD,201410,D,21,,A,24,0110,1,RG-00,I,48,F,2,1,098305,00.0
HE36,AD,201509,D,17,,A,24,0110,1,RG-00,I,48,F,2,1,099296,00.0
HE36,AC,201810,C,17,09,A,24,0110,1,GS-09,E,15,F,1,1,056233,00.0
HE36,AC,201602,D,14,13,A,24,0110,1,GS-13,I,10,F,1,1,095217,00.0
HE36,AA,201711,D,17,13,E,24,0110,1,GS-13,J,10,F,1,1,101116,11.3
HE36,AD,201906,G,21,,A,24,0110,1,RG-00,J,48,F,2,1,108422,00.0
HE36,AD,201907,C,21,,A,24,0110,1,RG-00,J,48,F,2,1,108422,00.0
HE36,AD,201906,C,21,,B,24,0110,1,RG-00,J,48,F,2,1,108422,02.4
HE36,AD,201908,C,21,,A,24,0110,1,RG-00,J,48,F,2,1,108422,00.0
HE36,AD,201908,C,21,,A,24,0110,1,RG-00,J,48,F,2,1,108422,00.0
HE38,AD,201504,J,22,,A,24,0110,1,EI-00,E,48,I,2,1,052175,00.0
HE38,AC,201612,D,21,14,A,24,0110,1,GS-14,J,15,F,1,1,108887,00.0
HE38,AC,201505,D,18,13,D,24,0110,1,GS-13,I,10,F,1,1,090823,05.4
HE38,AD,201506,E,21,,A,24,0110,1,EI-00,E,48,I,2,1,052175,00.0
HE38,AD,201709,I,15,,F,24,0110,1,EI-00,E,48,I,2,1,052175,18.8
HE38,AD,201610,K,17,,A,24,0110,1,EI-00,E,48,I,2,1,052175,00.0
HE39,AD,201601,E,22,,A,13,0110,1,RG-00,H,48,F,2,1,088305,00.0
HE39,AD,201709,D,21,,A,13,0110,1,AD-00,G,48,F,2,1,075705,00.0
HE39,AC,201701,D,17,13,B,39,0110,1,GS-13,H,15,F,1,1,089143,01.0
HE39,AD,201701,E,21,,A,13,0110,1,RG-00,J,48,F,2,1,102025,00.0
HE39,AD,201708,D,21,,A,13,0110,1,AD-00,G,48,F,2,1,075705,00.0
HE39,AD,201708,C,21,,A,13,0110,1,AD-00,G,48,F,2,1,075705,00.0
HE39,AD,201708,D,21,,A,08,0110,1,AD-00,G,48,F,2,1,078183,00.0
HE39,AD,201708,G,21,,A,06,0110,1,AD-00,G,48,F,2,1,077863,00.0
HE39,AD,201508,F,21,,A,13,0110,1,AD-00,G,48,F,2,1,073347,00.0
HE39,AD,201508,D,21,,A,13,0110,1,AD-00,G,48,F,2,1,073347,00.0
HE39,AD,201508,E,21,,A,13,0110,1,AD-00,G,48,F,2,1,073347,00.0
HE39,AD,201809,D,21,,A,13,0110,1,AD-00,H,48,F,2,1,082195,00.0
HE39,AD,201809,E,21,,A,13,0110,1,AD-00,H,48,F,2,1,082195,00.0
HE39,AC,201809,E,21,13,C,13,0110,1,GS-13,I,15,F,1,1,091631,03.0
HE39,AD,201608,D,21,,A,13,0110,1,AD-00,G,48,F,2,1,074260,00.0
HE39,AD,201608,G,21,,A,13,0110,1,AD-00,G,48,F,2,1,074260,00.0
HE39,AC,201410,G,21,14,A,13,0110,1,GS-14,M,15,F,1,1,132654,00.0
HE39,AD,201608,F,21,,A,13,0110,1,AD-00,G,48,F,2,1,074260,00.0
HE39,AD,201808,F,21,,A,13,0110,1,AD-00,H,48,F,2,1,082195,00.0
HE39,AD,201808,D,21,,A,13,0110,1,AD-00,H,48,F,2,1,082195,00.0
HE39,AD,201808,D,21,,A,11,0110,1,AD-00,H,48,F,2,1,086984,00.0
HE39,AC,201906,E,21,13,B,13,0110,1,GS-13,K,15,F,1,1,115046,01.9
HE39,AD,201906,E,21,,A,13,0110,1,AD-00,H,48,F,2,1,083676,00.0
HE39,AD,201908,C,21,,A,13,0110,1,AD-00,H,48,F,2,1,083676,00.0
HE39,AD,201908,C,22,,A,13,0110,1,AD-00,H,48,F,2,1,083676,00.0
HE39,AD,201908,D,21,,A,13,0110,1,AD-00,H,48,F,2,1,083676,00.0
HE39,AD,201908,C,21,,A,13,0110,1,AD-00,H,48,F,2,1,083676,00.0
HE70,AC,201506,B,13,09,A,24,0110,1,GS-09,E,15,F,1,1,052668,00.3
HE70,AC,201809,E,21,13,A,24,0110,1,GS-13,J,15,F,1,1,106668,00.0
HE70,AC,201901,G,21,11,A,24,0110,1,GS-11,G,10,F,1,1,079377,00.0
HE70,AC,201904,D,17,13,A,24,0110,1,GS-13,I,15,F,1,1,099172,00.0
HE70,AC,201906,C,21,13,A,24,0110,1,GS-13,I,15,F,1,1,099172,00.0
HE70,AC,201906,D,21,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
HE70,AC,201907,F,21,13,E,24,0110,1,GS-13,J,15,F,1,1,105782,10.3
HE70,AC,201906,C,21,11,A,24,0110,1,GS-11,F,15,F,1,1,069581,00.0
HE70,AC,201905,C,17,13,A,24,0110,1,GS-13,I,15,F,1,1,099172,00.0
HE70,AC,201905,C,17,13,A,24,0110,1,GS-13,I,15,F,1,1,099172,00.0
HE70,AC,201908,D,21,13,A,24,0110,1,GS-13,L,15,F,1,1,122310,00.0
HE70,AC,201908,I,01,13,A,24,0110,1,GS-13,I,15,F,1,1,099172,00.0
HE70,AC,201908,E,17,13,E,24,0110,1,GS-13,K,10,F,1,1,112393,14.2
HE70,AC,201909,E,17,13,D,24,0110,1,GS-13,L,10,F,1,1,128920,05.8
HE70,AC,201909,C,13,11,A,24,0110,1,GS-11,F,15,F,1,1,069581,00.0
HFHA,AC,201504,D,21,,B,11,0110,1,EL-13,M,15,F,1,1,133000,01.9
HFHA,AC,201603,B,14,,A,11,0110,1,EL-07,E,15,F,1,1,053000,00.0
HFHA,AC,201612,D,17,,A,11,0110,1,EL-11,H,15,F,1,1,084813,00.0
HFHA,AC,201707,E,21,,A,11,0110,1,EL-12,M,15,F,1,1,138000,00.0
HFHA,AC,201606,E,21,,A,11,0110,1,EL-12,M,15,F,1,1,135000,00.0
HFHA,AC,201506,D,21,,A,11,0110,1,EL-12,L,15,F,1,1,122000,00.0
HFHA,AC,201807,B,13,,A,11,0110,1,EL-07,E,15,F,1,1,059455,00.0
HFHA,AC,201709,F,14,,A,11,0110,1,EL-15,T,15,F,1,1,214500,00.0
HFHA,AC,201607,B,13,,A,11,0110,1,EL-07,E,15,F,1,1,056315,00.0
HFHA,AC,201607,F,21,,A,11,0110,1,EL-13,M,15,F,1,1,139650,00.0
HFHA,AC,201705,D,21,,A,11,0110,1,EL-12,M,15,F,1,1,138000,00.0
HFHA,AC,201701,B,13,,A,11,0110,1,EL-05,D,20,F,2,1,044850,00.2
HFHA,AC,201809,B,13,,A,11,0110,1,EL-07,E,15,F,1,1,059455,00.0
HFHA,AC,201608,C,21,,A,11,0110,1,EL-12,M,15,F,1,1,135000,00.0
