AGYSUB,SEP,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
DNFE,SA,201510,C,17,12,B,11,0110,1,GS-12,G,15,F,1,1,076378,02.2
DNFE,SA,201601,D,13,13,C,11,0110,1,GS-13,I,10,F,1,1,092145,04.2
DNFE,SD,201804,J,21,15,D,11,0110,1,GS-15,P,15,F,1,1,164200,08.5
DNFE,SC,201507,I,13,11,D,11,0110,1,GS-11,H,10,F,1,1,082840,09.8
DNFE,SC,201701,C,17,11,B,11,0110,1,GS-11,F,15,F,1,1,066510,01.0
DNFE,SC,201701,E,17,13,E,11,0110,1,GS-13,K,10,F,1,1,110578,12.0
DNFE,SD,201809,K,13,15,E,11,0110,1,GS-15,P,15,F,1,1,164200,11.5
DNFE,SC,201608,D,17,13,A,11,0110,1,GS-13,I,15,F,1,1,092145,00.0
DNFE,SA,201410,D,17,09,A,11,0110,1,GS-09,E,35,F,1,1,052146,00.6
DNFE,SA,201608,D,17,11,B,11,0110,1,GS-11,G,15,F,1,1,077579,02.3
DNFE,SC,201608,I,,,A,11,0110,1,ED-00,M,48,P,2,1,133442,00.7
DNFE,SC,201808,C,17,13,C,11,0110,1,GS-13,J,10,F,1,1,100203,03.9
DNFE,SC,201810,E,21,15,D,11,0110,1,GS-15,O,10,F,1,1,152760,05.5
DNFE,SC,201711,E,21,13,D,11,0110,1,GS-13,J,10,F,1,1,104275,05.2
DNFE,SD,201901,K,13,13,J,11,0110,1,GS-13,L,10,F,1,1,126062,41.4
DNFE,SC,201903,E,13,13,E,11,0110,1,GS-13,K,10,F,1,1,115699,12.1
DNFE,SC,201904,B,17,09,A,11,0110,1,GS-09,E,15,F,1,1,057510,00.3
DNFE,SC,201907,C,17,12,B,11,0110,1,GS-12,H,15,F,1,1,083398,02.9
DNFE,SC,201906,D,17,14,D,11,0110,1,GS-14,L,10,F,1,1,128911,09.8
DNFE,SA,201907,C,17,09,B,11,0110,1,GS-09,F,15,F,1,1,061343,02.4
DNFE,SC,201907,C,17,12,B,11,0110,1,GS-12,H,15,F,1,1,083398,02.8
DNFE,SC,201908,C,13,12,C,11,0110,1,GS-12,H,10,F,1,1,083398,03.8
DNFE,SC,201909,E,17,13,C,11,0110,1,GS-13,L,10,F,1,1,128920,03.2
DNFE,SC,201909,E,21,14,C,11,0110,1,GS-14,M,10,F,1,1,136725,03.3
EB00,SC,201601,G,17,13,E,11,0110,1,GS-13,K,15,F,1,1,118069,11.7
EB00,SA,201704,C,17,13,C,11,0110,1,GS-13,I,10,F,1,1,097956,03.5
EB00,SA,201702,C,17,12,A,11,0110,1,GS-12,G,15,F,1,1,079720,00.7
EB00,SC,201705,K,13,13,H,11,0110,1,GS-13,L,10,F,1,1,123234,27.5
EB00,SA,201610,C,17,13,C,11,0110,1,GS-13,I,10,F,1,1,095217,03.2
EB00,SA,201509,D,17,13,C,11,0110,1,GS-13,I,10,F,1,1,090823,04.0
EB00,SC,201902,E,17,13,D,11,0110,1,GS-13,J,10,F,1,1,105782,07.5
EDEP,SA,201505,D,17,13,C,11,0110,1,GS-13,I,10,F,1,1,093851,04.8
EE00,SC,201610,G,18,14,F,13,0110,1,GS-14,K,10,F,1,1,118263,19.6
EE00,SD,201809,K,17,15,J,11,0110,1,GS-15,P,10,F,1,1,161746,46.7
EE00,SB,201411,G,21,14,D,11,0110,1,GS-14,L,10,F,1,1,120429,07.0
EE00,SD,201902,K,21,14,H,36,0110,1,GS-14,N,10,F,1,1,149574,28.3
EE00,SC,201908,F,21,14,D,48,0110,1,GS-14,M,10,F,1,1,136125,08.8
EP00,SJ,201412,J,21,,E,44,0110,1,ED-00,K,48,I,2,1,110256,10.9
EP00,SC,201412,C,17,09,A,51,0110,1,GS-09,E,35,F,1,1,052146,00.7
EP00,SJ,201412,H,21,,E,19,0110,1,EF-00,K,48,I,2,1,110256,13.9
EP00,SD,201501,I,17,14,G,51,0110,1,GS-14,M,10,F,1,1,138136,22.8
EP00,SJ,201412,J,18,,E,08,0110,1,EF-00,K,48,I,2,1,110256,13.9
EP00,SJ,201412,H,21,,E,25,0110,1,EF-00,K,48,I,2,1,110256,10.9
EP00,SJ,201412,J,17,,E,11,0110,1,EF-00,K,48,I,2,1,110256,10.9
EP00,SA,201611,G,21,14,D,11,0110,1,GS-14,M,10,F,1,1,134296,07.3
EP00,SJ,201603,I,21,,D,08,0110,1,ED-00,K,48,I,2,1,110256,05.9
EP00,SC,201806,G,21,15,F,11,0110,1,GS-15,O,10,F,1,1,157253,15.8
EP00,SJ,201609,K,21,,D,17,0110,1,ED-00,K,48,I,2,1,110256,08.9
EP00,SD,201707,J,18,13,G,37,0110,1,GS-13,K,10,F,1,1,115399,22.0
EP00,SJ,201710,K,12,,F,08,0110,1,EF-00,K,48,I,2,1,110256,17.0
EP00,SJ,201707,H,21,,E,11,0110,1,EF-00,K,48,I,2,1,110256,12.9
EP00,SJ,201505,G,21,,D,27,0110,1,EH-00,J,48,I,2,1,104350,08.9
EP00,SJ,201502,I,21,,E,24,0110,1,EF-00,K,48,I,2,1,110256,13.9
EP00,SD,201502,I,17,14,I,11,0110,1,GS-14,M,10,F,1,1,139523,30.0
EP00,SJ,201802,K,21,,B,44,0110,1,ED-00,K,48,I,2,1,110256,02.9
EP00,SJ,201512,K,21,,D,12,0110,1,ED-00,K,48,I,2,1,110256,08.9
EP00,SJ,201803,H,21,,B,08,0110,1,EF-00,K,48,I,2,1,110256,02.9
EP00,SJ,201803,J,21,,B,51,0110,1,EF-00,K,48,I,2,1,110256,02.9
EP00,SJ,201512,K,21,,D,08,0110,1,ED-00,K,48,I,2,1,110256,08.9
EP00,SJ,201706,K,22,,F,25,0110,1,EF-00,K,48,I,2,1,110256,15.9
EP00,SD,201512,J,17,14,I,39,0110,1,GS-14,M,10,F,1,1,133154,31.8
EP00,SJ,201803,F,21,,B,50,0110,1,EF-00,K,48,I,2,1,110256,02.9
EP00,SJ,201803,K,21,,B,06,0110,1,EF-00,K,48,I,2,1,110256,02.9
EP00,SC,201706,I,21,15,F,11,0110,1,GS-15,P,10,F,1,1,161900,15.3
EP00,SJ,201803,K,21,,B,25,0110,1,EF-00,K,48,I,2,1,110256,02.9
EP00,SJ,201706,K,21,,F,24,0110,1,EF-00,K,48,I,2,1,110256,15.9
EP00,SC,201506,E,18,13,D,51,0110,1,GS-13,I,10,F,1,1,099905,06.6
EP00,SD,201801,J,17,15,I,11,0110,1,GS-15,P,10,F,1,1,161900,31.8
EP00,SJ,201712,I,21,,B,41,0110,1,EH-00,L,48,I,2,1,123759,02.9
EP00,SJ,201811,H,22,,B,26,0110,1,ED-00,Z,48,I,2,1,,02.9
EP00,SD,201712,J,14,14,I,51,0110,1,GS-14,N,10,F,1,1,145629,32.3
EP00,SC,201704,C,17,09,A,11,0110,1,GS-09,E,15,F,1,1,054972,00.3
EP00,SA,201709,F,17,13,E,11,0110,1,GS-13,L,10,F,1,1,120074,14.3
EP00,SJ,201709,K,22,,D,06,0110,1,EF-00,K,48,I,2,1,110256,08.9
EP00,SD,201708,K,21,13,I,51,0110,1,GS-13,L,10,F,1,1,123234,30.0
EP00,SJ,201607,H,21,,B,42,0110,1,EF-00,K,48,I,2,1,110256,02.9
EP00,SC,201607,E,21,14,D,11,0110,1,GS-14,K,10,F,1,1,116146,06.9
EP00,SC,201705,K,21,,B,42,0110,1,EH-00,L,48,I,2,1,123759,02.5
EP00,SA,201604,D,17,13,D,51,0110,1,GS-13,J,10,F,1,1,101361,06.4
EP00,SA,201804,G,21,14,F,11,0110,1,GS-14,N,10,F,1,1,145148,18.7
EP00,SC,201507,H,22,15,D,11,0110,1,GS-15,O,10,F,1,1,155705,06.7
EP00,SJ,201511,F,21,12,D,41,0110,1,GS-12,H,40,F,2,1,081894,07.1
EP00,SD,201601,I,21,14,I,11,0110,1,GS-14,M,10,F,1,1,139523,31.4
EP00,SJ,201411,H,17,,E,06,0110,1,EF-00,K,48,I,2,1,110256,11.9
EP00,SJ,201411,J,21,,D,42,0110,1,ED-00,K,48,I,2,1,110256,09.9
EP00,SC,201808,E,18,13,D,11,0110,1,GS-13,K,10,F,1,1,113132,07.0
EP00,SJ,201411,G,21,,D,25,0110,1,EF-00,K,48,I,2,1,110256,09.9
EP00,SJ,201411,K,21,,E,37,0110,1,EF-00,K,48,I,2,1,110256,11.9
EP00,SJ,201411,K,21,,E,42,0110,1,EF-00,K,48,I,2,1,110256,13.9
EP00,SJ,201411,K,21,,E,24,0110,1,EF-00,K,48,I,2,1,110256,11.9
EP00,SA,201509,F,17,13,F,51,0110,1,GS-13,K,10,F,1,1,118069,16.9
EP00,SJ,201711,J,21,,D,25,0110,1,EF-00,K,48,I,2,1,110256,05.9
EP00,SJ,201711,H,21,,B,26,0110,1,EH-00,L,48,I,2,1,123759,02.9
EP00,SJ,201711,G,21,,D,11,0110,1,EF-00,K,48,I,2,1,110256,05.9
EP00,SJ,201711,K,21,,E,06,0110,1,EF-00,K,48,I,2,1,110256,14.9
EP00,SJ,201711,K,21,,E,09,0110,1,EF-00,K,48,I,2,1,110256,13.9
EP00,SJ,201711,J,21,,E,25,0110,1,ED-00,K,48,I,2,1,110256,12.9
EP00,SJ,201711,K,21,,E,42,0110,1,EF-00,K,48,I,2,1,110256,12.9
EP00,SJ,201711,J,21,,D,27,0110,1,ED-00,K,48,I,2,1,110256,05.9
EP00,SD,201812,K,21,13,H,51,0110,1,GS-13,L,10,F,1,1,126062,27.5
EP00,SD,201812,J,21,14,H,11,0110,1,GS-14,N,10,F,1,1,148967,26.0
EP00,SC,201902,H,17,12,A,37,0110,1,GS-12,G,15,F,1,1,077382,00.9
EP00,SC,201903,D,13,13,D,37,0110,1,GS-13,J,10,F,1,1,104285,09.6
EP00,SJ,201808,H,21,,B,24,0110,1,EF-00,Z,48,I,2,1,,02.9
EP00,SJ,201812,F,21,,D,06,0110,1,EF-00,K,48,I,2,1,110256,05.9
EP00,SJ,201807,J,21,,B,18,0110,1,EF-00,K,48,I,2,1,110256,02.9
EP00,SJ,201807,K,21,,B,55,0110,1,EF-00,K,48,I,2,1,110256,02.9
EP00,SJ,201804,G,21,,B,11,0110,1,EF-00,K,48,I,2,1,110256,02.9
EP00,SJ,201804,J,21,,B,17,0110,1,EF-00,K,48,I,2,1,110256,02.9
EP00,SJ,201804,F,21,,B,08,0110,1,EF-00,K,48,I,2,1,110256,02.9
EP00,SJ,201803,G,21,,B,17,0110,1,EF-00,K,48,I,2,1,110256,02.9
EP00,SC,201904,E,17,13,D,37,0110,1,GS-13,K,10,F,1,1,119619,09.6
EP00,SC,201904,C,13,11,B,51,0110,1,GS-11,F,15,F,1,1,069581,02.3
EP00,SA,201906,C,17,13,C,26,0110,1,GS-13,I,15,F,1,1,097247,03.1
EP00,SC,201902,K,21,13,J,39,0110,1,GS-13,K,10,I,2,1,119839,47.6
EP00,SJ,201907,J,21,,E,36,0110,1,EF-00,K,48,I,2,1,110256,11.9
EP00,SC,201906,D,17,13,D,12,0110,1,GS-13,J,10,F,1,1,107005,09.6
EP00,SC,201907,F,21,12,C,39,0110,1,GS-12,H,40,F,2,1,085277,03.4
EP00,SJ,201905,H,21,,D,26,0110,1,EF-00,K,48,I,2,1,110256,09.2
EP00,SC,201908,H,21,15,E,11,0110,1,GS-15,P,10,F,1,1,166500,10.8
EP00,SD,201908,J,21,13,F,26,0110,1,GS-13,L,10,F,1,1,126418,18.4
FC00,SC,201611,H,12,07,A,11,0119,3,GS-07,D,15,P,2,1,043684,00.3
FC00,SC,201603,E,12,15,D,11,0110,1,GS-15,M,10,F,1,1,136622,05.5
FC00,SD,201612,K,17,,J,11,0110,1,ES-**,P,50,F,1,1,167100,40.0
FC00,SJ,201512,K,13,15,J,11,0110,1,GS-15,O,20,P,2,1,158700,43.8
FC00,SC,201706,D,21,14,C,11,0110,1,GS-14,L,10,F,1,1,123223,03.9
FC00,SD,201512,J,17,15,J,11,0110,1,GS-15,O,10,F,1,1,158700,35.3
FC00,SD,201606,K,17,15,G,11,0110,1,GS-15,P,10,F,1,1,160300,21.3
FC00,SD,201712,K,17,13,H,11,0110,1,GS-13,L,10,F,1,1,123234,29.8
FC00,SC,201811,E,18,15,D,11,0110,1,GS-15,O,10,F,1,1,152760,07.2
FC00,SC,201811,D,21,14,B,11,0110,1,GS-14,K,15,F,1,1,114590,02.3
FC00,SC,201811,G,21,15,D,11,0110,1,GS-15,P,10,F,1,1,161746,07.2
FC00,SC,201503,B,04,09,B,11,0110,1,GS-09,E,15,F,1,1,052668,02.6
FC00,SC,201708,C,12,07,A,11,0119,3,GS-07,D,15,F,1,1,044941,00.9
FC00,SC,201708,C,12,11,D,11,0110,1,GS-11,F,10,F,1,1,068727,05.8
FC00,SC,201510,D,04,14,C,11,0110,1,GS-14,K,10,F,1,1,114480,04.1
FC00,SA,201605,C,04,11,C,11,0110,1,GS-11,F,10,F,1,1,064650,03.7
FC00,SC,201508,C,04,07,C,11,0119,3,GS-07,D,10,F,1,1,047361,03.0
FC00,SA,201611,H,17,,F,11,0110,1,SL-00,P,10,F,1,1,165300,16.0
FC00,SA,201411,D,04,07,B,11,0119,3,GS-07,D,20,F,2,1,044052,02.0
FC00,SA,201810,C,09,07,B,11,0119,3,GS-07,E,15,F,1,1,059762,02.0
FC00,SD,201509,K,21,15,G,11,0110,1,GS-15,O,10,F,1,1,158700,20.0
FC00,SK,201711,K,21,15,G,11,0110,1,GS-15,P,10,F,1,1,161900,21.2
FC00,SD,201812,K,21,15,G,11,0110,1,GS-15,P,10,F,1,1,164200,20.8
FC00,SD,201903,K,21,15,F,11,0110,1,GS-15,P,10,F,1,1,166500,15.5
FC00,SD,201904,K,21,15,J,11,0110,1,GS-15,P,10,F,1,1,166500,39.3
FC00,SD,201907,K,21,15,G,11,0110,1,GS-15,P,10,F,1,1,166500,21.0
FD00,SD,201703,K,17,,J,11,0110,1,EM-00,W,10,F,1,1,268004,42.9
FD00,SD,201703,J,04,14,G,36,0110,1,CG-14,T,10,F,1,1,218032,20.3
FD00,SC,201612,C,17,09,B,11,0110,1,CG-09,F,40,F,2,1,060604,02.7
FD00,SA,201612,C,13,09,B,13,0110,1,CG-09,E,40,F,2,1,056631,02.7
FD00,SC,201806,C,13,09,B,11,0110,1,CG-09,F,40,F,2,1,063674,02.8
FD00,SC,201609,B,13,09,B,11,0110,1,CG-09,F,40,F,2,1,060189,02.0
FD00,SC,201609,C,17,09,B,11,0110,1,CG-09,E,40,F,2,1,059111,01.1
FD00,SC,201502,F,21,14,B,11,0110,1,CG-14,Q,15,F,1,1,172371,02.7
FD00,SC,201706,D,21,13,B,11,0110,1,CG-13,O,15,F,1,1,155260,01.8
FD00,SA,201807,C,17,09,B,11,0110,1,CG-09,F,40,F,2,1,061546,01.3
FD00,SD,201706,K,21,15,E,11,0110,1,CG-15,O,10,F,1,1,155683,14.3
FD00,SJ,201807,D,17,09,C,11,0110,1,CG-09,F,40,F,2,1,066155,03.9
FD00,SC,201606,B,13,09,B,29,0110,1,CG-09,E,40,F,2,1,052008,01.9
FD00,SC,201606,C,13,12,C,11,0110,1,CG-12,H,15,F,1,1,086530,03.8
FD00,SA,201506,B,13,07,A,11,0110,1,CG-07,D,40,F,2,1,048380,00.8
FD00,SD,201704,J,17,14,D,13,0110,1,CG-14,O,10,F,1,1,156729,09.3
FD00,SA,201701,C,13,12,D,11,0110,1,CG-12,H,10,F,1,1,088717,05.4
FD00,SD,201702,J,21,15,D,11,0110,1,CG-15,U,10,F,1,1,236815,09.9
FD00,SC,201805,D,13,09,C,48,0110,1,CG-09,F,40,F,2,1,061617,03.8
FD00,SC,201705,D,17,12,D,11,0110,1,CG-12,I,20,F,2,1,093404,06.4
FD00,SC,201607,B,13,07,A,25,0110,1,CG-07,E,40,F,2,1,051229,00.9
FD00,SC,201708,B,13,09,B,06,0110,1,CG-09,G,40,F,2,1,071286,02.0
FD00,SC,201607,C,13,12,D,11,0110,1,CG-12,H,15,F,1,1,088109,05.0
FD00,SC,201607,E,21,14,C,11,0110,1,CG-14,R,10,F,1,1,180182,03.9
FD00,SD,201708,I,17,15,I,11,0110,1,CG-15,U,10,F,1,1,236815,30.3
FD00,SC,201607,B,13,07,A,11,0110,1,CG-07,D,40,F,2,1,049329,00.8
FD00,SC,201607,B,13,09,B,11,0110,1,CG-09,F,40,F,2,1,060604,01.9
FD00,SC,201607,C,13,12,C,11,0110,1,CG-12,H,15,F,1,1,088717,04.9
FD00,SD,201604,K,21,14,E,25,0110,1,CG-14,T,10,F,1,1,203387,13.2
FD00,SC,201604,B,13,09,B,11,0110,1,CG-09,F,40,F,2,1,060189,01.8
FD00,SC,201604,C,13,07,A,11,0110,1,CG-07,D,40,F,2,1,049123,00.6
FD00,SC,201804,B,11,07,A,11,0110,1,CG-07,E,40,F,2,1,051146,00.7
FD00,SA,201605,D,13,12,D,11,0110,1,CG-12,I,10,F,1,1,092536,06.9
FD00,SC,201510,F,21,14,C,11,0110,1,CG-14,R,40,F,2,1,189058,03.3
FD00,SC,201508,C,13,11,C,11,0110,1,CG-11,G,15,F,1,1,074746,03.0
FD00,SC,201701,C,13,09,B,11,0110,1,CG-09,F,40,P,2,1,062203,01.3
FD00,SC,201508,C,12,12,C,11,0110,1,CG-12,H,15,F,1,1,084874,04.8
FD00,SA,201608,H,17,14,C,11,0110,1,CG-14,O,10,F,1,1,156524,04.3
FD00,SD,201601,J,21,15,H,11,0110,1,CG-15,U,10,F,1,1,230370,29.5
FD00,SC,201808,B,13,09,B,17,0110,1,CG-09,F,40,F,2,1,060429,02.1
FD00,SC,201808,B,13,09,B,25,0110,1,CG-09,F,40,F,2,1,062973,01.3
FD00,SC,201808,B,13,09,B,11,0110,1,CG-09,F,40,F,2,1,062578,02.1
FD00,SC,201901,C,13,11,C,11,0110,1,CG-11,G,15,F,1,1,079343,03.4
FD00,SC,201905,C,13,09,B,11,0110,1,CG-09,F,40,F,2,1,064300,02.2
FD00,SC,201905,C,13,07,B,29,0110,1,CG-07,D,40,F,2,1,044535,01.3
FD00,SA,201906,D,21,14,C,11,0110,1,CG-14,R,10,F,1,1,187585,03.9
FD00,SA,201908,B,12,07,A,11,0110,1,CG-07,E,40,F,2,1,052398,00.9
FD00,SC,201908,B,13,09,B,11,0110,1,CG-09,F,40,F,2,1,063052,01.4
FL00,SD,201703,J,21,,J,51,0110,1,VH-40,R,10,F,1,1,,35.4
FL00,SD,201807,K,21,,I,51,0110,1,VH-41,U,10,F,1,1,,34.6
FL00,SC,201905,E,17,,A,51,0110,1,VH-38,L,15,F,1,1,,00.5
FRFT,SA,201504,C,04,,B,11,0110,1,CN-40,G,20,F,2,1,071598,02.8
FRFT,SC,201806,B,04,,B,11,0110,1,CN-40,F,40,F,2,1,062634,02.2
FRFT,SC,201609,C,17,,A,11,0110,1,CN-40,F,40,F,2,1,063000,00.9
FRFT,SC,201609,D,04,,C,11,0110,1,CN-71,S,15,F,1,1,192537,04.0
FRFT,SC,201706,C,04,,C,11,0110,1,CN-40,F,40,F,2,1,065803,03.8
FRFT,SC,201505,C,17,,B,11,0110,1,CN-40,F,20,F,2,1,063229,02.3
FRFT,SC,201706,B,13,,B,11,0110,1,CN-40,G,40,F,2,1,072695,02.8
FRFT,SA,201811,D,13,,D,11,0110,1,CN-53,K,10,F,1,1,113825,07.5
FRFT,SC,201701,C,17,,C,11,0110,1,CN-40,F,20,F,2,1,066041,04.0
FRFT,SC,201709,C,13,,C,11,0110,1,CN-40,F,20,F,2,1,061667,03.0
FRFT,SC,201805,E,21,,D,11,0110,1,CN-60,Q,10,F,1,1,179162,09.8
FRFT,SC,201702,G,21,,F,11,0110,1,CN-71,U,10,F,1,1,220688,17.3
FRFT,SC,201702,D,17,,D,06,0110,1,CN-60,R,10,F,1,1,183975,05.1
FRFT,SC,201708,D,21,,C,11,0110,1,CN-53,N,10,F,1,1,146967,03.1
FRFT,SC,201607,D,21,,C,11,0110,1,CN-60,Q,15,F,1,1,179372,03.8
FRFT,SC,201705,C,13,,C,11,0110,1,CN-52,I,10,F,1,1,094286,03.8
FRFT,SC,201708,C,04,,C,11,0110,1,CN-40,F,10,I,2,1,062806,04.0
FRFT,SC,201604,C,13,,D,11,0110,1,CN-53,J,10,F,1,1,106263,06.8
FRFT,SC,201510,F,22,,B,11,0110,1,CN-71,T,15,F,1,1,204384,02.9
FRFT,SC,201605,C,13,,B,11,0110,1,CN-40,F,20,F,2,1,061393,02.3
FRFT,SC,201804,D,17,,D,11,0110,1,CN-53,O,10,F,1,1,150787,07.7
FRFT,SC,201511,D,17,,D,11,0110,1,CN-60,O,10,F,1,1,158688,05.0
FRFT,SC,201902,G,21,,E,11,0110,1,CN-71,T,10,F,1,1,213243,11.1
FRFT,SC,201907,C,17,,C,11,0110,1,CN-51,H,40,F,2,1,080802,03.3
FRFT,SC,201907,B,13,,B,11,0110,1,CN-51,G,40,F,2,1,078908,02.5
FRFT,SA,201905,C,13,,C,11,0110,1,CN-51,H,40,F,2,1,080802,03.2
FRFT,SA,201906,D,17,,B,11,0110,1,CN-51,G,40,F,2,1,078908,02.3
FRFT,SC,201907,B,13,,B,11,0110,1,CN-40,F,40,F,2,1,061107,02.0
FRFT,SC,201906,D,17,,D,11,0110,1,CN-53,K,10,F,1,1,116605,07.1
FRFT,SC,201906,D,21,,C,11,0110,1,CN-52,I,10,F,1,1,092167,03.1
FRFT,SD,201905,H,21,,F,11,0110,1,CN-82,V,10,F,1,1,247500,17.8
FRFT,SC,201908,E,21,,D,11,0110,1,CN-60,Q,38,F,1,1,174137,05.4
FRFT,SC,201908,F,21,,D,11,0110,1,CN-71,T,10,F,1,1,207976,06.2
FRFT,SC,201908,C,04,,C,11,0110,1,CN-51,H,40,F,2,1,080802,03.1
FRFT,SC,201909,E,21,,D,11,0110,1,CN-60,P,10,F,1,1,167532,05.0
FT00,SC,201501,F,21,15,E,11,0110,1,GS-15,O,10,F,1,1,157100,13.3
FT00,SD,201412,J,21,15,J,11,0110,1,GM-15,O,10,F,1,1,157100,35.3
FT00,SD,201504,J,21,15,J,11,0110,1,GS-15,O,10,F,1,1,158700,35.5
FT00,SA,201609,D,21,15,C,11,0110,1,GS-15,M,10,F,1,1,136622,04.1
FT00,SC,201707,G,21,15,F,11,0110,1,GS-15,P,10,F,1,1,161900,17.9
FT00,SC,201501,F,21,15,E,11,0110,1,GS-15,N,10,F,1,1,149993,13.4
FT00,SC,201502,E,21,15,B,11,0110,1,GS-15,O,20,F,2,1,158700,01.9
FT00,SD,201803,K,21,15,G,11,0110,1,GS-15,P,10,F,1,1,164200,24.8
FT00,SJ,201807,K,21,15,J,11,0110,1,GS-15,P,48,I,2,1,164200,39.8
FT00,SD,201606,K,21,15,J,11,0110,1,GM-15,P,10,F,1,1,160300,38.0
FT00,SD,201506,J,17,,I,11,0110,1,ES-**,Q,50,F,1,1,179700,32.6
FT00,SC,201811,E,21,15,D,11,0110,1,GS-15,P,10,F,1,1,164200,08.3
FT00,SK,201811,H,21,15,H,11,0110,1,GS-15,P,10,F,1,1,164200,26.3
FT00,SD,201705,J,21,15,J,11,0110,1,GM-15,P,10,F,1,1,161900,35.3
FT00,SC,201705,G,21,15,F,11,0110,1,GS-15,P,10,F,1,1,161900,19.5
FT00,SC,201607,H,21,15,G,11,0110,1,GS-15,P,10,F,1,1,160300,20.8
FT00,SC,201705,E,21,14,E,11,0110,1,GS-14,L,10,F,1,1,126958,11.7
FT00,SD,201708,K,20,15,J,11,0110,1,GM-15,P,10,F,1,1,161900,40.1
FT00,SA,201605,F,21,15,D,11,0110,1,GS-15,P,10,F,1,1,160300,07.8
FT00,SD,201508,J,22,15,I,11,0110,1,GS-15,O,10,F,1,1,158700,32.7
FT00,SA,201809,D,21,12,B,11,0110,1,GS-12,J,15,F,1,1,106012,01.1
FT00,SA,201410,F,21,15,D,11,0110,1,GS-15,N,10,F,1,1,145827,08.1
FT00,SC,201509,D,21,15,D,25,0110,1,GS-15,M,10,I,2,1,139519,06.0
FT00,SE,201902,H,21,15,G,11,0110,1,GS-15,P,10,F,1,1,166500,22.7
FT00,SD,201903,J,21,15,I,11,0110,1,GS-15,P,10,F,1,1,166500,30.8
FT00,SA,201904,J,21,15,G,11,0110,1,GS-15,P,10,F,1,1,166500,22.1
FT00,SC,201904,G,21,15,F,11,0110,1,GS-15,P,10,F,1,1,166500,17.3
FT00,SD,201905,J,22,15,H,11,0110,1,GS-15,P,10,F,1,1,166500,29.8
FT00,SA,201908,D,21,14,C,11,0110,1,GS-14,L,15,F,1,1,125005,03.0
GB00,SC,201711,G,17,14,E,11,0110,1,GS-14,L,10,F,1,1,123223,13.0
GB00,SC,201903,D,13,11,C,11,0110,1,GS-11,F,15,F,1,1,069581,04.8
GB00,SA,201908,H,21,14,E,11,0110,1,GS-14,O,10,F,1,1,152352,11.0
HE10,SA,201506,E,21,13,C,11,0110,1,GS-13,J,10,F,1,1,102932,04.8
HE10,SC,201704,E,17,12,D,11,0110,1,GS-12,G,15,F,1,1,079720,07.2
HE10,SD,201701,K,21,15,J,11,0110,1,GM-15,P,10,F,1,1,160300,47.8
HE10,SD,201805,K,21,14,J,11,0110,1,GM-14,N,10,F,1,1,148967,40.6
HE10,SJ,201709,H,21,,B,11,0110,1,EI-00,E,48,I,2,1,052175,01.1
HE10,SJ,201709,G,21,,B,11,0110,1,EI-00,E,48,I,2,1,052175,01.1
HE10,SD,201701,J,21,15,G,11,0110,1,GS-15,P,10,F,1,1,161900,24.3
HE10,SC,201507,D,21,13,C,11,0110,1,GS-13,J,10,F,1,1,102932,04.3
HE10,SA,201808,C,17,12,C,11,0110,1,GS-12,J,15,F,1,1,100576,04.1
HE10,SC,201909,E,16,13,C,11,0110,1,GS-13,J,10,F,1,1,102477,03.0
HE33,SC,201806,C,21,,B,24,0110,1,ED-00,K,48,F,2,1,113136,02.8
HE33,SC,201802,D,21,,B,24,0110,1,RG-00,J,48,F,2,1,109900,01.4
HE33,SD,201506,K,17,,G,24,0110,1,RS-00,T,38,F,1,1,203700,20.3
HE33,SC,201705,D,21,13,B,24,0110,1,GS-13,K,15,F,1,1,110595,02.4
HE33,SC,201708,I,13,14,H,24,0110,1,GS-14,N,10,P,2,1,145629,26.2
HE33,SC,201511,F,21,14,D,24,0110,1,GS-14,L,10,F,1,1,128790,05.8
HE33,SJ,201711,K,21,,B,24,0110,1,EI-00,G,48,I,2,1,078001,02.8
HE35,SJ,201708,E,21,,B,13,0110,1,AD-00,G,48,F,2,1,078229,02.0
HE36,SJ,201611,G,21,,C,24,0110,1,EI-00,M,48,I,2,1,133442,04.9
HE36,SD,201505,J,21,14,H,24,0110,1,GS-14,L,10,F,1,1,128790,27.8
HE36,SA,201512,D,13,13,E,24,0110,1,GS-13,J,10,F,1,1,102932,13.3
HE36,SA,201610,D,21,15,D,24,0110,1,GS-15,M,10,F,1,1,132352,07.2
HE36,SA,201809,F,22,14,D,24,0110,1,GS-14,L,10,F,1,1,126049,06.0
HE36,SD,201809,J,17,14,H,24,0110,1,GS-14,N,10,F,1,1,148967,28.8
HE36,SA,201608,D,21,13,B,24,0110,1,GS-13,J,15,F,1,1,107505,01.8
HE36,SA,201808,D,21,13,C,24,0110,1,GS-13,K,15,F,1,1,116365,03.9
HE36,SD,201810,K,21,,G,24,0110,1,RF-00,R,10,F,1,1,184401,23.4
HE36,SA,201810,D,14,13,D,24,0110,1,GS-13,J,10,F,1,1,106668,06.5
HE36,SA,201902,E,21,14,D,24,0110,1,GS-14,M,10,F,1,1,132818,06.5
HE36,SA,201907,E,21,15,D,24,0110,1,GS-15,O,10,F,1,1,156228,09.8
