AGYSUB,ACC,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,STEMOCC,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
DLLS,AC,202307,D,13,05,A,12,0119,3,GS-05,D,XXXX,15,P,2,1,040168,00.0
DLLS,AD,202307,B,13,07,A,08,0110,1,GS-07,E,0110,35,F,1,1,051726,00.0
DLLS,AD,202307,B,13,07,A,48,0110,1,GS-07,E,0110,35,F,1,1,050652,00.0
DLLS,AC,202307,D,17,05,A,06,0119,3,GS-05,D,XXXX,15,P,2,1,043646,00.0
DLLS,AD,202307,F,21,09,A,12,0110,1,GS-09,E,0110,35,F,1,1,057118,00.0
DLLS,AD,202307,B,13,07,A,21,0110,1,GS-07,D,0110,35,F,1,1,046696,00.0
DLLS,AD,202307,B,13,07,A,41,0110,1,GS-07,E,0110,35,F,1,1,050094,00.0
DLLS,AD,202307,B,13,07,A,41,0110,1,GS-07,E,0110,35,F,1,1,050094,00.0
DLLS,AC,202307,D,17,09,A,06,0110,1,GS-09,G,0110,15,F,1,1,070674,00.0
DLLS,AC,202307,B,13,07,A,48,0110,1,GS-07,E,0110,15,F,1,1,050652,00.0
DLLS,AD,202308,D,17,09,A,**,0110,1,GS-09,F,0110,35,F,1,1,066757,00.0
DLLS,AC,202308,D,17,07,A,36,0110,1,GS-07,E,0110,15,F,1,1,054576,00.0
DLLS,AD,202308,B,13,07,A,11,0110,1,GS-07,E,0110,35,F,1,1,053105,00.0
DLLS,AD,202308,B,17,09,A,13,0110,1,GS-09,F,0110,35,F,1,1,060314,00.0
DLLS,AD,202308,B,13,07,A,11,0110,1,GS-07,E,0110,35,F,1,1,053105,00.0
DLLS,AC,202308,I,17,05,A,06,0119,3,GS-05,D,XXXX,15,P,2,1,043646,00.0
DLLS,AD,202308,B,13,07,A,06,0110,1,GS-07,E,0110,35,F,1,1,057778,00.0
DLLS,AD,202308,B,13,07,A,35,0110,1,GS-07,D,0110,35,F,1,1,047148,00.0
DLLS,AD,202308,B,13,07,A,36,0110,1,GS-07,E,0110,35,F,1,1,054576,00.0
DLLS,AC,202308,F,13,05,A,36,0119,3,GS-05,D,XXXX,15,P,2,1,044057,00.0
DLLS,AC,202308,G,04,05,A,12,0119,3,GS-05,C,XXXX,15,P,2,1,037696,00.0
DLLS,AC,202308,C,13,07,A,48,0110,1,GS-07,E,0110,15,F,1,1,050652,00.0
DLLS,AC,202308,I,17,05,A,55,0119,3,GS-05,D,XXXX,15,P,2,1,040896,00.0
DLLS,AD,202308,B,13,07,A,27,0110,1,GS-07,E,0110,35,F,1,1,050660,00.0
DLLS,AC,202308,B,13,07,A,29,0110,1,GS-07,D,0110,15,F,1,1,047738,00.0
DLLS,AC,202308,C,04,07,A,48,0110,1,GS-07,E,0110,15,F,1,1,050652,00.0
DLLS,AD,202308,B,13,07,A,06,0110,1,GS-07,E,0110,35,F,1,1,057778,00.0
DLLS,AC,202308,B,17,07,A,48,0110,1,GS-07,E,0110,15,F,1,1,050652,00.0
DLLS,AD,202308,B,13,07,A,08,0110,1,GS-07,E,0110,35,F,1,1,051726,00.0
DLLS,AD,202308,B,13,07,A,08,0110,1,GS-07,E,0110,35,F,1,1,051726,00.0
DLLS,AC,202309,H,17,05,A,06,0119,3,GS-05,D,XXXX,15,P,2,1,046643,00.0
DLLS,AD,202309,B,13,07,A,08,0110,1,GS-07,D,0110,35,F,1,1,047742,00.0
DLLS,AD,202309,B,13,07,A,39,0110,1,GS-07,D,0110,35,F,1,1,048776,00.0
DLLS,AD,202309,B,13,07,A,17,0110,1,GS-07,E,0110,35,F,1,1,052022,00.0
DLLS,AC,202309,B,13,07,A,13,0110,1,GS-07,D,0110,15,F,1,1,049309,00.0
DLLS,AC,202309,B,13,07,A,06,0110,1,GS-07,E,0110,15,F,1,1,057778,00.0
DLLS,AC,202309,E,04,05,A,48,0119,3,GS-05,C,XXXX,15,P,2,1,037696,00.0
DLLS,AC,202309,D,17,11,A,08,0110,1,GS-11,G,0110,15,F,1,1,076551,00.0
DLLS,AC,202309,H,04,05,A,42,0119,3,GS-05,D,XXXX,15,P,2,1,041365,00.0
DLLS,AD,202309,B,13,07,A,42,0110,1,GS-07,E,0110,35,F,1,1,051241,00.0
DLLS,AC,201910,J,17,05,D,02,0119,3,GS-05,D,XXXX,15,P,2,1,049174,08.7
DLLS,AC,202009,C,13,05,A,36,0119,3,GS-05,E,XXXX,15,P,2,1,052452,00.0
DLMS,AA,202201,J,21,15,I,51,0110,1,GS-15,Q,0110,10,F,1,1,176300,30.0
DLMS,AC,202201,G,21,15,D,51,0110,1,GS-15,P,0110,10,F,1,1,163333,06.5
DLMS,AC,202010,J,04,12,A,51,0110,1,GS-12,H,0110,15,F,1,1,086335,00.0
DLMS,AC,202207,E,17,11,A,51,0110,1,GS-11,H,0110,15,F,1,1,082443,00.0
DLMS,AC,202207,D,17,11,A,51,0110,1,GS-11,G,0110,15,F,1,1,074950,00.0
DLMS,AC,202301,C,04,11,A,51,0110,1,GS-11,G,0110,15,F,1,1,078592,00.0
DLMS,AC,202201,F,17,14,D,51,0110,1,GS-14,L,0110,10,F,1,1,126233,07.4
DLOF,AC,202209,G,21,15,E,55,0110,1,GS-15,Q,0110,10,F,1,1,176300,11.4
DLOF,AC,202211,G,17,14,A,24,0110,1,GS-14,O,0110,10,F,1,1,151479,00.0
DLOF,AC,202207,G,21,14,D,11,0110,1,GS-14,M,0110,15,F,1,1,134649,06.0
DLOF,AC,202003,G,17,15,A,06,0110,1,GS-15,Q,0110,15,F,1,1,170800,00.0
DLOF,AC,202206,E,21,14,A,11,0110,1,GS-14,L,0110,15,F,1,1,126233,00.0
DLOF,AC,202208,E,04,14,A,53,0110,1,GS-14,O,0110,15,F,1,1,151840,00.0
DLOW,AC,202009,C,13,13,D,11,0110,1,GS-13,J,0110,10,F,1,1,102663,06.2
DLPW,AC,202202,E,17,14,E,11,0110,1,GS-14,P,0110,10,F,1,1,164102,10.8
DLPW,AC,202201,G,13,14,E,11,0110,1,GS-14,N,0110,10,F,1,1,143064,10.4
DLPW,AC,202201,C,17,11,B,11,0110,1,GS-11,G,0110,15,F,1,1,077447,02.9
DLPW,AC,202109,F,04,13,A,11,0110,1,GS-13,J,0110,15,F,1,1,103690,00.0
DLPW,AC,202112,D,17,13,A,11,0110,1,GS-13,J,0110,15,F,1,1,107146,00.0
DLPW,AC,202309,D,04,13,A,11,0110,1,GS-13,L,0110,15,F,1,1,123216,00.0
DLSH,AC,202009,D,17,12,A,11,0110,1,GS-12,J,0110,15,F,1,1,103605,00.0
DLSH,AC,202008,F,04,12,A,11,0110,1,GS-12,K,0110,15,F,1,1,112240,00.0
DLSH,AC,202211,D,21,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,089834,00.0
DN00,AC,201911,C,17,12,C,11,0110,1,GS-12,H,0110,10,F,1,1,083398,03.4
DN00,AC,202108,D,21,14,A,11,0110,1,GS-14,O,0110,15,F,1,1,159286,00.0
DN00,AC,202006,D,17,11,A,41,0110,1,GS-11,F,0110,15,F,1,1,068309,00.6
DN00,AC,202309,G,04,13,A,**,0110,1,GS-13,K,0110,15,F,1,1,115749,00.0
DN00,AC,202109,E,17,15,C,11,0110,1,GS-15,Q,0110,15,F,1,1,172500,03.3
DN00,AC,202111,F,17,13,A,48,0110,1,GS-13,J,0110,15,F,1,1,105947,00.0
DN00,AC,202203,D,13,14,E,11,0110,1,GS-14,M,0110,15,F,1,1,130441,10.8
DN00,AC,202302,F,17,13,D,41,0110,1,GS-13,K,0110,15,F,1,1,116231,05.3
DN00,AC,202209,F,04,14,A,11,0110,1,GS-14,P,0110,15,F,1,1,164102,00.0
DN00,AC,202207,E,17,13,D,11,0110,1,GS-13,J,0110,15,F,1,1,106823,08.0
DN00,AC,202205,E,04,12,A,11,0110,1,GS-12,K,0110,15,F,1,1,113793,00.0
DN00,AC,202108,F,17,13,A,11,0110,1,GS-13,K,0110,15,F,1,1,114059,00.0
DN00,AC,202205,D,21,14,A,54,0110,1,GS-14,K,0110,15,F,1,1,111521,00.0
DN00,AC,202109,E,21,14,D,37,0110,1,GS-14,L,0110,15,F,1,1,120691,06.2
DN00,AC,202307,F,04,13,D,08,0110,1,GS-13,J,0110,15,F,1,1,109107,07.9
DN00,AC,201910,D,13,13,C,11,0110,1,GS-13,J,0110,10,F,1,1,102477,04.2
DN00,AC,202105,C,17,13,A,11,0110,1,GS-13,K,0110,15,F,1,1,110603,00.0
DN00,AC,202002,C,04,13,A,11,0110,1,GS-13,J,0110,15,F,1,1,102663,00.0
DN00,AC,202008,C,14,12,C,41,0110,1,GS-12,I,0110,15,F,1,1,092794,04.3
DN00,AC,202102,D,04,12,A,11,0110,1,GS-12,I,0110,15,F,1,1,098827,00.0
DN00,AC,202304,E,17,11,A,41,0110,1,GS-11,I,0110,15,F,1,1,096375,00.0
DN00,AC,202304,D,04,13,A,32,0110,1,GS-13,J,0110,15,F,1,1,108473,00.5
DN00,AA,202309,F,15,09,F,41,0110,1,GS-09,G,0110,10,F,1,1,079655,16.0
DN00,AC,202106,C,17,12,B,11,0110,1,GS-12,H,0110,15,F,1,1,087198,02.7
DN00,AC,202106,C,17,12,B,11,0110,1,GS-12,H,0110,15,F,1,1,087198,02.7
DN00,AC,202209,D,21,14,A,11,0110,1,GS-14,L,0110,15,F,1,1,126233,00.0
DN00,AC,202204,G,17,13,B,11,0110,1,GS-13,K,0110,15,F,1,1,113944,02.7
DN00,AC,201911,E,**,11,A,41,0110,1,GS-11,G,0110,15,F,1,1,075086,00.0
DN00,AC,201911,D,04,13,A,11,0110,1,GS-13,I,0110,15,F,1,1,099172,00.0
DN00,AC,202003,B,13,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,072030,00.0
DN00,AC,202003,E,17,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,072030,00.0
DN00,AC,202003,C,04,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,072030,00.0
DN00,AC,202007,C,17,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,086335,00.0
DN00,AC,202008,D,21,11,A,41,0110,1,GS-11,F,0110,15,F,1,1,068309,00.0
DN00,AC,202012,B,04,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,072030,00.0
DN00,AC,202207,C,13,09,B,41,0110,1,GS-09,E,0110,15,F,1,1,058560,01.4
DN00,AC,202102,E,18,12,A,41,0110,1,GS-12,H,0110,15,F,1,1,082694,00.0
DN00,AC,202102,E,04,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,087198,00.0
DN00,AD,202104,J,21,,A,11,0110,1,EJ-05,Q,0110,48,F,2,1,172500,00.0
DN00,AC,202105,F,04,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,087198,00.0
DN00,AC,202105,C,04,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,072750,00.0
DN00,AC,202107,C,13,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,087198,00.0
DN00,AC,202107,C,17,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,072750,00.0
DN00,AC,202108,I,04,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,131341,00.0
DN00,AC,202108,D,21,12,A,41,0110,1,GS-12,I,0110,15,F,1,1,099236,00.0
DN00,AC,202108,D,12,13,A,11,0110,1,GS-13,J,0110,15,F,1,1,103690,00.0
DN00,AC,202108,E,04,13,A,35,0110,1,GS-13,I,0110,15,F,1,1,092723,00.0
DN00,AC,202109,F,04,15,A,11,0110,1,GS-15,Q,0110,20,F,2,1,172500,00.0
DN00,AC,202109,J,04,14,A,11,0110,1,GS-14,O,0110,15,F,1,1,151118,00.0
DN00,AC,202109,D,21,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,072750,00.0
DN00,AC,202110,I,17,12,A,11,0110,1,GS-12,I,0110,15,F,1,1,098827,00.0
DN00,AC,202110,D,07,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,087198,00.0
DN00,AC,202111,I,04,14,A,11,0110,1,GS-14,L,0110,15,F,1,1,122530,00.0
DN00,AC,202111,I,04,14,A,11,0110,1,GS-14,L,0110,15,F,1,1,122530,00.0
DN00,AC,202201,C,17,11,A,06,0110,1,GS-11,H,0110,15,F,1,1,084515,00.0
DN00,AC,202201,D,17,13,A,41,0110,1,GS-13,J,0110,15,F,1,1,107716,00.0
DN00,AC,202201,E,13,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,089834,00.0
DN00,AC,202201,G,04,15,A,11,0110,1,GS-15,P,0110,15,F,1,1,168282,00.0
DN00,AC,202204,E,04,14,A,11,0110,1,GS-14,L,0110,15,F,1,1,126233,00.0
DN00,AC,202205,C,04,14,A,11,0110,1,GS-14,L,0110,15,F,1,1,126233,00.0
DN00,AC,202212,E,04,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,074950,00.0
DN00,AC,202207,D,17,12,A,41,0110,1,GS-12,I,0110,15,F,1,1,093417,00.0
DN00,AC,202209,E,18,11,A,41,0110,1,GS-11,G,0110,15,F,1,1,070853,00.0
DN00,AC,202209,C,04,13,A,49,0110,1,GS-13,J,0110,15,F,1,1,103810,00.0
DN00,AC,202302,D,13,15,A,11,0110,1,GS-15,R,0110,15,F,1,1,183500,00.0
DN00,AC,202303,E,17,12,A,41,0110,1,GS-12,I,0110,15,F,1,1,097746,00.0
DN00,AC,202304,C,17,09,A,41,0110,1,GS-09,G,0110,15,F,1,1,075570,00.0
DN00,AC,202304,E,04,13,A,11,0110,1,GS-13,K,0110,15,F,1,1,119482,00.0
DN00,AC,202304,E,04,12,A,26,0110,1,GS-12,H,0110,15,F,1,1,082830,00.0
DN00,AC,202304,B,04,12,A,06,0110,1,GS-12,I,0110,15,F,1,1,095905,00.0
DN00,AC,202305,D,04,14,A,11,0110,1,GS-14,N,0110,15,F,1,1,145604,00.0
DN00,AC,202305,C,04,11,B,11,0110,1,GS-11,G,0110,15,F,1,1,078592,02.8
DN00,AC,202305,C,17,13,A,11,0110,1,GS-13,K,0110,15,F,1,1,112015,00.0
DN00,AC,202306,F,04,14,A,06,0110,1,GS-14,Q,0110,15,F,1,1,177619,00.0
DN00,AC,202306,E,21,12,A,41,0110,1,GS-12,K,0110,15,F,1,1,115518,00.0
DN00,AC,202307,E,04,14,A,24,0110,1,GS-14,N,0110,15,F,1,1,145604,00.0
DN00,AC,202307,E,21,11,A,41,0110,1,GS-11,G,0110,15,F,1,1,074137,00.0
DN00,AC,202307,D,13,09,A,41,0110,1,GS-09,F,0110,15,F,1,1,061275,00.0
DN00,AC,202307,E,04,11,A,05,0110,1,GS-11,F,0110,15,F,1,1,069107,00.0
DN00,AC,202307,C,17,13,A,11,0110,1,GS-13,K,0110,15,F,1,1,112015,00.0
DN00,AC,202307,D,04,11,A,12,0110,1,GS-11,F,0110,15,F,1,1,069107,00.0
DN00,AC,202308,C,04,11,A,36,0110,1,GS-11,G,0110,15,F,1,1,079181,00.0
DN00,AC,202309,H,04,13,A,48,0110,1,GS-13,K,0110,15,F,1,1,113689,00.0
DNFE,AC,202103,F,17,11,A,11,0110,1,GS-11,I,0110,15,F,1,1,094581,00.0
DNFE,AC,202009,F,21,14,E,11,0110,1,GS-14,L,0110,15,F,1,1,129404,14.7
DNFE,AC,202007,D,17,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,072030,00.0
DNFE,AC,202006,C,17,11,B,11,0110,1,GS-11,G,0110,15,F,1,1,072030,01.8
DNFE,AC,202008,B,13,07,B,11,0110,1,GS-07,D,0110,15,F,1,1,048670,01.1
DNFE,AC,202207,B,17,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,089834,00.0
DNFE,AD,202107,C,17,09,A,11,0110,1,GS-09,F,0110,35,F,1,1,060129,00.0
DNFE,AC,202207,D,13,11,A,11,0110,1,GS-11,H,0110,15,F,1,1,087439,00.0
DNFE,AC,202003,E,21,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,086335,00.0
DNFE,AC,202003,D,17,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,086335,00.0
DNFE,AC,202005,D,17,11,A,11,0110,1,GS-11,H,0110,15,F,1,1,086435,00.0
DNFE,AC,202005,F,21,11,C,11,0110,1,GS-11,I,0110,15,F,1,1,093638,03.8
DNFE,AC,202007,I,21,11,F,11,0110,1,GS-11,I,0110,15,F,1,1,093638,15.0
DNFE,AC,202007,E,21,13,D,11,0110,1,GS-13,M,0110,15,F,1,1,130043,07.8
DNFE,AC,202007,D,17,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,086335,00.0
DNFE,AC,202207,D,13,11,D,11,0110,1,GS-11,G,0110,15,F,1,1,074950,09.3
DNFE,AC,202008,E,14,14,D,11,0110,1,GS-14,L,0110,15,F,1,1,125360,06.8
DNFE,AC,202009,C,21,12,D,11,0110,1,GS-12,H,0110,15,F,1,1,086335,07.0
DNFE,AC,202103,D,13,11,A,11,0110,1,GS-11,I,0110,15,F,1,1,094581,00.0
DNFE,AC,202103,D,13,11,C,11,0110,1,GS-11,I,0110,15,F,1,1,094581,04.9
DNFE,AD,202107,B,17,09,A,11,0110,1,GS-09,F,0110,35,F,1,1,060129,00.0
DNFE,AD,202304,B,13,09,B,11,0110,1,GS-09,F,0110,35,F,1,1,064957,01.4
DNFE,AC,202111,C,13,11,B,11,0110,1,GS-11,H,0110,15,F,1,1,082453,02.3
DNFE,AC,202112,D,17,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,072750,00.0
DNFE,AC,202112,E,17,11,B,11,0110,1,GS-11,G,0110,15,F,1,1,072750,01.8
DNFE,AD,202201,J,21,15,A,11,0110,1,GS-15,Q,0110,44,F,2,1,176300,00.0
DNFE,AC,202206,D,13,07,D,11,0110,1,GS-07,E,0110,15,F,1,1,050643,06.3
DNFE,AC,202206,D,17,11,D,11,0110,1,GS-11,I,0110,15,F,1,1,097430,07.3
DNFE,AC,202207,D,21,11,C,11,0110,1,GS-11,I,0110,15,F,1,1,097430,04.8
DNFE,AC,202207,H,21,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,074950,00.0
DNFE,AC,202207,C,21,11,B,11,0110,1,GS-11,G,0110,15,F,1,1,079945,01.8
DNFE,AD,202304,C,17,09,A,11,0110,1,GS-09,G,0110,35,F,1,1,073617,00.0
DNFE,AD,202301,B,13,07,B,11,0110,1,GS-07,E,0110,35,F,1,1,058415,01.3
DNFE,AD,202301,C,17,07,B,11,0110,1,GS-07,F,0110,35,F,1,1,069035,02.0
DNFE,AD,202302,B,15,07,A,11,0110,1,GS-07,F,0110,35,F,1,1,065495,00.3
DNFE,AD,202304,B,13,07,A,11,0110,1,GS-07,E,0110,35,F,1,1,053105,00.0
DNFE,AD,202304,B,17,09,A,11,0110,1,GS-09,F,0110,35,F,1,1,064957,00.0
DNFE,AC,202304,K,21,12,F,11,0110,1,GS-12,J,0110,15,F,1,1,103619,15.9
DNFE,AD,202304,B,13,07,A,11,0110,1,GS-07,E,0110,35,F,1,1,053105,00.0
DNFE,AC,202305,D,17,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,078592,00.0
DNFE,AD,202306,C,21,09,A,11,0110,1,GS-09,F,0110,35,F,1,1,064957,00.0
DNFE,AD,202306,B,17,07,A,11,0110,1,GS-07,E,0110,35,F,1,1,053105,00.0
EB00,AC,202110,C,17,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,087198,00.0
EB00,AC,202002,G,17,15,A,11,0110,1,GS-15,O,0110,15,F,1,1,152215,00.0
EB00,AC,202006,J,17,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,086335,00.0
EB00,AC,202207,F,17,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,131747,00.0
EE00,AC,202307,C,21,13,A,11,0110,1,GS-13,K,0110,15,F,1,1,112015,00.0
EE00,AC,202204,D,21,13,A,11,0110,1,GS-13,J,0110,15,F,1,1,106823,00.8
EE00,AC,202208,C,21,13,A,11,0110,1,GS-13,J,0110,15,F,1,1,106823,00.0
EE00,AC,202302,E,21,14,A,35,0110,1,GS-14,L,0110,15,F,1,1,121439,00.0
EE00,AC,202303,C,21,13,A,06,0110,1,GS-13,L,0110,15,F,1,1,129249,00.0
EE00,AC,202307,G,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,130683,00.0
EE00,AC,202307,C,21,13,A,11,0110,1,GS-13,K,0110,15,F,1,1,112015,00.0
EP00,AD,202003,I,21,,A,11,0110,1,EF-00,K,0110,48,I,2,1,110256,00.0
EP00,AD,202003,K,,,A,24,0110,1,EF-00,K,0110,48,I,2,1,110256,00.0
EP00,AC,202302,E,17,13,A,11,0110,1,GS-13,N,0110,15,F,1,1,145617,00.0
EP00,AD,202201,K,17,,A,08,0110,1,EF-00,K,0110,48,I,2,1,110256,00.0
EP00,AC,202106,F,21,14,A,11,0110,1,GS-14,N,0110,10,F,1,1,147034,00.0
EP00,AD,202111,K,21,,A,51,0110,1,EF-00,K,0110,48,I,2,1,110256,00.0
EP00,AC,202111,H,21,14,A,11,0110,1,GS-14,M,0110,15,F,1,1,134782,00.0
EP00,AC,202009,C,13,11,A,37,0110,1,GS-11,F,0110,15,F,1,1,066515,00.0
EP00,AC,202105,D,13,13,D,11,0110,1,GS-13,J,0110,10,F,1,1,107146,06.8
EP00,AD,202109,I,21,,A,39,0110,1,EF-00,K,0110,48,I,2,1,110256,00.0
EP00,AC,202004,D,17,12,D,37,0110,1,GS-12,H,0110,10,F,1,1,087699,05.2
EP00,AC,202006,E,21,12,A,11,0110,1,GS-12,I,0110,15,F,1,1,097848,00.0
EP00,AC,202002,C,17,13,C,11,0110,1,GS-13,J,0110,10,F,1,1,102663,04.6
EP00,AC,202308,D,18,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,130683,00.0
EP00,AC,202001,C,17,13,C,11,0110,1,GS-13,J,0110,10,F,1,1,102663,04.3
EP00,AD,202003,K,21,,A,24,0110,1,EF-00,K,0110,48,I,2,1,110256,00.0
EP00,AD,202008,C,17,09,B,51,0110,1,GS-09,G,0110,35,F,1,1,071442,01.9
EP00,AD,202009,C,17,09,A,51,0110,1,GS-09,E,0110,35,F,1,1,059534,00.0
EP00,AC,202309,C,17,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,078592,00.0
EP00,AD,202003,E,21,,A,51,0110,1,EF-00,K,0110,48,I,2,1,110256,00.0
EP00,AD,202003,F,21,,A,11,0110,1,EF-00,K,0110,48,I,2,1,110256,00.0
EP00,AD,202003,E,17,,A,18,0110,1,ED-00,K,0110,48,I,2,1,110256,00.0
EP00,AD,202003,H,21,,A,42,0110,1,EF-00,K,0110,48,I,2,1,110256,00.0
EP00,AD,202003,E,21,12,A,39,0110,1,GS-12,G,0110,40,F,2,1,079764,00.0
EP00,AD,202003,K,21,,A,17,0110,1,EF-00,K,0110,48,I,2,1,110256,00.0
EP00,AD,202003,H,21,,A,13,0110,1,EF-00,K,0110,48,I,2,1,110256,00.0
EP00,AD,202003,G,21,,A,25,0110,1,EF-00,K,0110,48,I,2,1,110256,00.0
EP00,AC,202007,C,17,12,A,37,0110,1,GS-12,G,0110,15,F,1,1,079725,00.0
EP00,AC,202301,D,17,13,B,11,0110,1,GS-13,K,0110,15,F,1,1,112015,02.7
EP00,AC,202008,C,18,11,A,51,0110,1,GS-11,G,0110,15,F,1,1,072030,00.0
EP00,AC,202008,C,21,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,086335,00.0
EP00,AD,202008,C,17,09,A,51,0110,1,GS-09,E,0110,35,F,1,1,059534,00.0
EP00,AD,202004,G,21,,A,13,0110,1,EF-00,K,0110,48,I,2,1,110256,00.0
EP00,AC,202101,F,21,12,A,37,0110,1,GS-12,J,0110,15,F,1,1,104683,00.0
EP00,AC,202108,D,21,12,A,11,0110,1,GS-12,J,0110,15,F,1,1,101734,00.0
EP00,AC,202108,D,21,13,A,11,0110,1,GS-13,L,0110,15,F,1,1,120972,00.0
EP00,AD,202109,E,21,,A,21,0110,1,EH-00,K,0110,48,I,2,1,110256,00.0
EP00,AD,202109,F,21,,A,25,0110,1,EH-00,K,0110,48,I,2,1,110256,00.0
EP00,AC,202109,D,21,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,072750,00.0
EP00,AC,202110,C,17,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,087198,00.0
EP00,AC,202205,D,18,12,A,37,0110,1,GS-12,H,0110,15,F,1,1,082601,00.0
EP00,AC,202205,B,17,11,A,37,0110,1,GS-11,F,0110,15,F,1,1,068915,00.0
EP00,AC,202206,G,21,12,A,37,0110,1,GS-12,I,0110,15,F,1,1,096370,00.0
EP00,AC,202207,D,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,138868,00.0
EP00,AC,202208,D,21,13,A,11,0110,1,GS-13,L,0110,15,F,1,1,121065,00.0
EP00,AC,202209,E,21,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,074950,00.0
EP00,AD,202211,I,17,,A,27,0110,1,EF-00,Z,0110,48,I,2,1,,00.0
EP00,AC,202307,D,21,13,A,11,0110,1,GS-13,N,0110,15,F,1,1,145617,00.0
EP00,AC,202307,D,21,13,A,11,0110,1,GS-13,N,0110,15,F,1,1,145617,00.0
EP00,AC,202308,D,18,11,A,11,0110,1,GS-11,G,0110,15,F,1,1,078592,00.0
EP00,AC,202309,E,21,13,A,11,0110,1,GS-13,K,0110,15,F,1,1,112015,00.0
FC00,AC,202004,H,12,15,A,11,0110,1,GS-15,Q,0110,15,F,1,1,170800,00.0
FC00,AC,202307,C,21,13,A,17,0110,1,GS-13,L,0110,15,F,1,1,128020,00.0
FC00,AC,202006,D,12,13,A,11,0110,1,GS-13,K,0110,15,F,1,1,119775,00.0
FC00,AC,202007,D,12,13,A,11,0110,1,GS-13,K,0110,15,F,1,1,119775,00.0
FC00,AC,202006,G,12,15,A,11,0110,1,GS-15,P,0110,15,F,1,1,161730,00.0
FC00,AC,202007,C,12,13,A,11,0110,1,GS-13,J,0110,15,F,1,1,102663,00.0
FC00,AC,202007,C,17,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,133465,00.0
FC00,AC,202008,C,04,07,A,11,0119,3,GS-07,E,XXXX,15,F,1,1,053536,00.0
FC00,AC,202008,E,17,14,A,11,0110,1,GS-14,O,0110,15,F,1,1,157709,00.0
FC00,AC,202009,B,17,07,A,11,0119,3,GS-07,E,XXXX,15,F,1,1,051914,00.0
FC00,AC,202009,C,17,07,A,11,0119,3,GS-07,D,XXXX,15,F,1,1,048670,00.0
FC00,AC,202008,B,17,07,A,11,0119,3,GS-07,D,XXXX,15,F,1,1,048670,00.0
FC00,AC,202207,D,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,138868,00.0
FC00,AC,202209,C,17,07,A,11,0119,3,GS-07,F,XXXX,15,F,1,1,064143,00.0
FC00,AC,202209,C,13,07,A,11,0119,3,GS-07,F,XXXX,15,F,1,1,060768,00.0
FC00,AC,202209,B,17,07,A,11,0119,3,GS-07,E,XXXX,15,F,1,1,057393,00.0
FC00,AC,202209,E,17,07,A,11,0119,3,GS-07,F,XXXX,15,F,1,1,065831,00.0
FC00,AC,202209,B,17,07,A,11,0119,3,GS-07,F,XXXX,15,F,1,1,064143,00.0
FC00,AC,202303,C,14,07,A,11,0119,3,GS-07,F,XXXX,15,F,1,1,060185,00.0
FC00,AC,202305,C,17,07,A,11,0119,3,GS-07,F,XXXX,15,F,1,1,069035,00.0
FC00,AC,202307,C,21,13,A,40,0110,1,GS-13,L,0110,15,F,1,1,128043,00.0
FC00,AC,202307,D,21,13,A,11,0110,1,GS-13,L,0110,15,F,1,1,126949,00.0
FD00,AC,202007,G,21,14,E,11,0110,1,CG-14,T,0110,15,F,1,1,208781,13.3
